tweets_id,tweets_in_thread,created_at,text,retweet_count,like_count,reply_count,quote_count,user_id,username,user_name,user_picture,verified
"['1402233995765690371', '1402298425815748617']",2,2021-06-08T12:00:11.000Z,"Em breve, Lado D. Meu novo programa do @Estadao e o @CLP_Brasil #ladod https://t.co/iCrGM7vOef
@lhmandetta @thelminha @pretozeze @joaoluizpedrosa @SUZIPIRES @AdrianaAraujo_ @fiotioficial @gizellybicalho @fiotioficial @opiniaorenato @antoniotabet @fabiorabin @Ticostacruz e @PriscilaFCruz  em breve, no Lado D! #LadoD https://t.co/jrkyRDAen6",24,116,15,11,900831846258413568,lfdavilaoficial,Felipe d'Avila,https://pbs.twimg.com/profile_images/1499010912447082499/WpAssnd7_normal.jpg,True
['1402284595563872260'],1,2021-06-08T15:21:15.000Z,"Antes da CPI da Covid, já se sabia que o governo havia recusado a compra de vacinas, defendido o uso de remédios que não funcionam, negado recomendações científicas e disseminado mentiras. Com a CPI, os relatos e os registros são detalhados. Fica mais claro de quem é a culpa.",0,9,0,0,900831846258413568,lfdavilaoficial,Felipe d'Avila,https://pbs.twimg.com/profile_images/1499010912447082499/WpAssnd7_normal.jpg,True
['1402293456328876034'],1,2021-06-08T15:56:27.000Z,O @dannielduque e o @CLP_Brasil fizeram esse estudo publicado no @JornalOGlobo. São R$ 31 bilhões de gordura (e bota gordura nisso) que a Reforma Administrativa em trâmite na @camaradeputados decidiu manter. Ainda dá tempo de fazer bem feito. https://t.co/ggXevlqe41,1,5,0,1,900831846258413568,lfdavilaoficial,Felipe d'Avila,https://pbs.twimg.com/profile_images/1499010912447082499/WpAssnd7_normal.jpg,True
['1402295423897948167'],1,2021-06-08T16:04:17.000Z,O senador @ottoalencar não faz só perguntas na CPI da Covid. Faz chamada oral.,0,18,0,0,900831846258413568,lfdavilaoficial,Felipe d'Avila,https://pbs.twimg.com/profile_images/1499010912447082499/WpAssnd7_normal.jpg,True
['1402389345584226306'],1,2021-06-08T22:17:29.000Z,"São 139 dias consecutivos com mais de mil mortes diárias por covid. Desde 21 de janeiro, morrem cinco vezes mais pessoas do que no maior acidente aéreo do país. Todo dia. Por uma doença cujas vacinas Bolsonaro se recusou a comprar 11 vezes. Não é só imperdoável. É inafiançável.",3,22,0,0,900831846258413568,lfdavilaoficial,Felipe d'Avila,https://pbs.twimg.com/profile_images/1499010912447082499/WpAssnd7_normal.jpg,True
['1402607100044484611'],1,2021-06-09T12:42:46.000Z,Para começar o dia bem. https://t.co/u05q0sVWNP,0,3,0,0,900831846258413568,lfdavilaoficial,Felipe d'Avila,https://pbs.twimg.com/profile_images/1499010912447082499/WpAssnd7_normal.jpg,True
['1402690251836043265'],1,2021-06-09T18:13:11.000Z,"Falar que o “fiscal” tá melhorando com uma inflação à lá Dilma é enxugar gelo, chover no molhado, entrar pra dentro e todos os pleonasmos imagináveis. 8% ao ano no IPCA e mais de 30% no IGPM. Enquanto isso, o presidente organiza as motocadas. É a inflação da incompetência.",16,100,3,1,900831846258413568,lfdavilaoficial,Felipe d'Avila,https://pbs.twimg.com/profile_images/1499010912447082499/WpAssnd7_normal.jpg,True
['1402702661284155394'],1,2021-06-09T19:02:30.000Z,Obrigado @PauloHartungES A conversa foi ótima! @CLP_Brasil @virtu_news https://t.co/VBLGIvNtly,0,4,0,0,900831846258413568,lfdavilaoficial,Felipe d'Avila,https://pbs.twimg.com/profile_images/1499010912447082499/WpAssnd7_normal.jpg,True
['1402726862833565705'],1,2021-06-09T20:38:40.000Z,"Obrigado, @joaoluizpedrosa ! Em breve estará no ar!!! https://t.co/iYrVNuRvzM",0,1,0,0,900831846258413568,lfdavilaoficial,Felipe d'Avila,https://pbs.twimg.com/profile_images/1499010912447082499/WpAssnd7_normal.jpg,True
['1403003020741287940'],1,2021-06-10T14:56:01.000Z,"Mais um passo para esclarecer quem recusou a compra de vacinas, defendeu medicação ineficiente e disseminou mentiras. https://t.co/0dIzhijZFl",1,5,0,0,900831846258413568,lfdavilaoficial,Felipe d'Avila,https://pbs.twimg.com/profile_images/1499010912447082499/WpAssnd7_normal.jpg,True
